1986-11-26,7950
1986-11-27,8000
1986-11-28,8150
1986-11-29,8600
1986-12-01,8400
1986-12-02,8290
1986-12-03,8200
1986-12-04,7860
1986-12-05,8200
1986-12-06,8200
1986-12-08,8300
1986-12-09,8060
1986-12-10,7990
1986-12-11,7950
1986-12-12,8050
1986-12-15,7920
1986-12-16,7970
1986-12-17,8050
1986-12-18,7910
1986-12-19,8030
1986-12-22,8380
1986-12-23,8300
1986-12-24,8110
1986-12-25,8000
1986-12-26,7990
1986-12-27,8000
1987-01-05,7990
1987-01-06,7900
1987-01-07,7900
1987-01-08,8000
1987-01-09,8080
1987-01-12,7950
1987-01-13,7700
1987-01-14,7800
1987-01-16,7800
1987-01-19,7300
1987-01-20,6860
1987-01-21,7150
1987-01-22,7650
1987-01-23,7200
1987-01-24,7100
1987-01-26,7450
1987-01-27,7480
1987-01-28,7550
1987-01-29,7590
1987-01-30,7400
1987-01-31,7400
1987-02-02,7300
1987-02-03,7200
1987-02-04,7140
1987-02-05,7040
1987-02-06,7000
1987-02-07,7050
1987-02-09,7000
1987-02-10,6890
1987-02-12,6740
1987-02-13,6760
1987-02-16,6790
1987-02-17,7020
1987-02-18,6750
1987-02-19,6250
1987-02-20,5750
1987-02-23,5800
1987-02-24,6300
1987-02-25,5960
1987-02-26,5700
1987-02-27,5550
1987-02-28,5800
1987-03-02,5550
1987-03-03,5700
1987-03-04,5970
1987-03-05,6000
1987-03-06,6150
1987-03-07,5900
1987-03-09,6000
1987-03-10,5700
1987-03-11,5700
1987-03-12,5750
1987-03-13,5690
1987-03-16,5700
1987-03-17,5730
1987-03-18,5650
1987-03-19,5700
1987-03-20,5660
1987-03-23,5650
1987-03-24,5590
1987-03-25,5250
1987-03-26,5600
1987-03-27,5600
1987-03-28,5690
1987-03-30,5690
1987-03-31,5340
1987-04-01,5450
1987-04-02,5530
1987-04-03,5780
1987-04-04,5830
1987-04-06,5830
1987-04-07,5700
1987-04-08,5800
1987-04-09,5850
1987-04-10,5890
1987-04-13,5700
1987-04-14,5990
1987-04-15,6050
1987-04-16,6190
1987-04-17,6030
1987-04-20,6050
1987-04-21,5950
1987-04-22,5730
1987-04-23,5990
1987-04-24,5850
1987-04-25,6000
1987-04-27,5850
1987-04-28,5700
1987-04-30,5990
1987-05-01,5890
1987-05-02,5800
1987-05-06,5800
1987-05-07,5850
1987-05-08,5810
1987-05-11,5710
1987-05-12,5800
1987-05-13,6000
1987-05-14,6000
1987-05-15,6000
1987-05-18,5850
1987-05-19,5900
1987-05-20,5900
1987-05-21,5950
1987-05-22,6030
1987-05-23,6100
1987-05-25,6160
1987-05-26,6250
1987-05-27,6500
1987-05-28,6600
1987-05-29,6590
1987-05-30,6500
1987-06-01,6400
1987-06-02,6310
1987-06-03,6390
1987-06-04,6220
1987-06-05,6300
1987-06-06,6400
1987-06-08,6370
1987-06-09,6350
1987-06-10,6280
1987-06-11,6120
1987-06-12,6280
1987-06-15,6250
1987-06-16,6210
1987-06-17,6240
1987-06-18,6150
1987-06-19,6050
1987-06-22,6400
1987-06-23,6350
1987-06-24,6200
1987-06-25,6160
1987-06-26,6150
1987-06-27,6160
1987-06-29,6250
1987-06-30,6200
1987-07-01,6400
1987-07-02,6550
1987-07-03,6570
1987-07-04,6580
1987-07-06,6530
1987-07-07,6310
1987-07-08,6400
1987-07-09,6420
1987-07-10,6400
1987-07-13,7300
1987-07-14,7000
1987-07-15,6870
1987-07-16,6630
1987-07-17,6630
1987-07-20,6750
1987-07-21,6720
1987-07-22,6600
1987-07-23,6500
1987-07-24,6700
1987-07-25,6660
1987-07-27,6700
1987-07-28,6600
1987-07-29,6520
1987-07-30,6700
1987-07-31,6690
1987-08-01,6610
1987-08-03,6630
1987-08-04,6560
1987-08-05,6530
1987-08-06,6450
1987-08-07,6510
1987-08-10,6700
1987-08-11,6680
1987-08-12,6690
1987-08-13,6550
1987-08-14,6530
1987-08-17,6590
1987-08-18,6450
1987-08-19,6490
1987-08-20,6740
1987-08-21,6650
1987-08-22,6770
1987-08-24,6750
1987-08-25,6650
1987-08-26,6740
1987-08-27,6650
1987-08-28,6780
1987-08-29,6750
1987-08-31,7100
1987-09-01,7090
1987-09-02,6990
1987-09-03,6830
1987-09-04,6810
1987-09-05,6850
1987-09-07,6640
1987-09-08,6690
1987-09-09,6660
1987-09-10,6600
1987-09-11,6580
1987-09-14,6550
1987-09-16,6480
1987-09-17,6500
1987-09-18,6600
1987-09-21,6550
1987-09-22,6510
1987-09-24,6510
1987-09-25,6550
1987-09-26,6500
1987-09-28,6660
1987-09-29,6500
1987-09-30,6700
1987-10-01,6520
1987-10-02,6650
1987-10-03,6550
1987-10-05,6650
1987-10-06,7100
1987-10-07,7880
1987-10-08,7210
1987-10-09,7200
1987-10-12,7160
1987-10-13,7050
1987-10-14,6910
1987-10-15,6850
1987-10-16,6920
1987-10-19,7020
1987-10-20,6020
1987-10-21,6560
1987-10-23,6400
1987-10-24,6300
1987-10-26,6060
1987-10-27,6490
1987-10-28,6300
1987-10-29,6100
1987-10-30,6190
1987-10-31,6100
1987-11-02,6430
1987-11-04,6410
1987-11-05,6480
1987-11-06,6350
1987-11-07,6330
1987-11-09,6220
1987-11-10,6000
1987-11-11,5650
1987-11-12,5800
1987-11-13,5950
1987-11-16,6000
1987-11-17,6100
1987-11-18,6100
1987-11-19,5990
1987-11-20,6040
1987-11-24,5960
1987-11-25,5960
1987-11-26,6000
1987-11-27,5960
1987-11-28,6020
1987-11-30,5910
1987-12-01,5900
1987-12-02,5900
1987-12-03,6500
1987-12-04,6110
1987-12-05,6050
1987-12-07,6050
1987-12-08,6050
1987-12-09,6060
1987-12-10,6200
1987-12-11,6150
1987-12-14,6200
1987-12-15,6100
1987-12-16,6050
